id,Date/time-south,Temperature[C]-south-glass,Humidity[%rH]-south-glass,Date/time-west,Temperature[C]-west-glass,Humidity[%rH]-west-glass,Date/time-east,Temperature[C]-east-glass,Humidity[%rH]-east-glass,Date/time-north,Temperature[C]-north-glass,Humidity[%rH]-north-glass
522,4/26/2024 4:14:00 AM,21.90,42.50,4/26/2024 4:27:00 AM,23.30,39.30,4/26/2024 4:25:00 AM,23.20,40.40,4/26/2024 4:03:00 AM,22.80,40.10
523,4/26/2024 5:14:00 AM,21.50,44.40,4/26/2024 5:27:00 AM,23.40,40.60,4/26/2024 5:25:00 AM,23.00,40.80,4/26/2024 5:03:00 AM,22.60,41.30
524,4/26/2024 6:14:00 AM,22.60,43.80,4/26/2024 6:27:00 AM,24.90,40.20,4/26/2024 6:25:00 AM,23.90,41.40,4/26/2024 6:03:00 AM,23.30,41.00
525,4/26/2024 7:14:00 AM,26.60,36.70,4/26/2024 7:27:00 AM,27.50,34.30,4/26/2024 7:25:00 AM,27.20,35.30,4/26/2024 7:03:00 AM,27.40,35.00
526,4/26/2024 8:14:00 AM,44.90,17.50,4/26/2024 8:27:00 AM,45.90,19.30,4/26/2024 8:25:00 AM,30.50,39.00,4/26/2024 8:03:00 AM,34.90,23.90
527,4/26/2024 9:14:00 AM,48.90,15.30,4/26/2024 9:27:00 AM,45.70,17.00,4/26/2024 9:25:00 AM,32.30,33.90,4/26/2024 9:03:00 AM,30.30,37.20
528,4/26/2024 10:14:00 AM,50.70,12.70,4/26/2024 10:27:00 AM,44.60,14.70,4/26/2024 10:25:00 AM,33.70,28.10,4/26/2024 10:03:00 AM,31.80,29.20
529,4/26/2024 11:14:00 AM,49.70,11.80,4/26/2024 11:27:00 AM,36.50,20.90,4/26/2024 11:25:00 AM,33.80,24.60,4/26/2024 11:03:00 AM,32.90,25.40
530,4/26/2024 12:14:00 PM,46.10,19.90,4/26/2024 12:27:00 PM,34.20,37.00,4/26/2024 12:25:00 PM,36.30,34.00,4/26/2024 12:03:00 PM,33.30,36.90
531,4/26/2024 1:14:00 PM,37.60,24.90,4/26/2024 1:27:00 PM,34.80,30.00,4/26/2024 1:25:00 PM,40.90,22.90,4/26/2024 1:03:00 PM,33.80,32.90
532,4/26/2024 2:14:00 PM,36.10,22.30,4/26/2024 2:27:00 PM,35.20,24.20,4/26/2024 2:25:00 PM,44.20,15.70,4/26/2024 2:03:00 PM,34.90,25.20
533,4/26/2024 3:14:00 PM,35.40,23.20,4/26/2024 3:27:00 PM,35.20,24.00,4/26/2024 3:25:00 PM,44.80,15.10,4/26/2024 3:03:00 PM,41.10,17.00
534,4/26/2024 4:14:00 PM,34.40,25.00,4/26/2024 4:27:00 PM,35.10,24.90,4/26/2024 4:25:00 PM,38.80,21.00,4/26/2024 4:03:00 PM,44.30,15.60
535,4/26/2024 5:14:00 PM,33.00,25.10,4/26/2024 5:27:00 PM,34.00,23.60,4/26/2024 5:25:00 PM,33.50,23.50,4/26/2024 5:03:00 PM,44.70,14.70
536,4/26/2024 6:14:00 PM,30.70,25.40,4/26/2024 6:27:00 PM,31.60,25.30,4/26/2024 6:25:00 PM,31.40,25.40,4/26/2024 6:03:00 PM,38.80,17.50
537,4/26/2024 7:14:00 PM,28.40,30.30,4/26/2024 7:27:00 PM,29.60,29.40,4/26/2024 7:25:00 PM,29.50,29.40,4/26/2024 7:03:00 PM,30.90,26.60
538,4/26/2024 8:14:00 PM,27.60,32.10,4/26/2024 8:27:00 PM,28.60,31.80,4/26/2024 8:25:00 PM,28.60,31.40,4/26/2024 8:03:00 PM,29.50,29.20
539,4/26/2024 9:14:00 PM,26.80,34.10,4/26/2024 9:27:00 PM,28.00,34.00,4/26/2024 9:25:00 PM,27.90,34.00,4/26/2024 9:03:00 PM,28.40,31.00
540,4/26/2024 10:14:00 PM,26.20,38.40,4/26/2024 10:27:00 PM,26.80,35.30,4/26/2024 10:25:00 PM,26.90,36.00,4/26/2024 10:03:00 PM,27.40,34.60
541,4/26/2024 11:14:00 PM,25.80,32.70,4/26/2024 11:27:00 PM,26.40,32.30,4/26/2024 11:25:00 PM,26.50,33.30,4/26/2024 11:03:00 PM,26.60,32.10
542,4/27/2024 12:14:00 AM,24.50,39.30,4/27/2024 12:27:00 AM,25.00,38.80,4/27/2024 12:25:00 AM,26.00,40.60,4/27/2024 12:03:00 AM,25.60,37.60
543,4/27/2024 1:14:00 AM,23.80,61.70,4/27/2024 1:27:00 AM,25.00,58.10,4/27/2024 1:25:00 AM,25.20,63.30,4/27/2024 1:03:00 AM,25.00,59.50
544,4/27/2024 2:14:00 AM,23.50,69.30,4/27/2024 2:27:00 AM,24.80,63.60,4/27/2024 2:25:00 AM,24.70,66.70,4/27/2024 2:03:00 AM,24.50,68.50
545,4/27/2024 3:14:00 AM,23.30,69.40,4/27/2024 3:27:00 AM,24.70,67.60,4/27/2024 3:25:00 AM,24.70,66.00,4/27/2024 3:03:00 AM,24.30,68.10
546,4/27/2024 4:14:00 AM,23.20,70.50,4/27/2024 4:27:00 AM,24.20,64.70,4/27/2024 4:25:00 AM,24.20,68.70,4/27/2024 4:03:00 AM,24.20,68.60
547,4/27/2024 5:14:00 AM,22.80,70.80,4/27/2024 5:27:00 AM,23.30,66.10,4/27/2024 5:25:00 AM,23.70,66.20,4/27/2024 5:03:00 AM,23.00,68.30
548,4/27/2024 6:14:00 AM,23.40,72.40,4/27/2024 6:27:00 AM,24.70,67.00,4/27/2024 6:25:00 AM,24.10,69.70,4/27/2024 6:03:00 AM,23.10,72.90
549,4/27/2024 7:14:00 AM,27.40,59.90,4/27/2024 7:27:00 AM,27.60,59.90,4/27/2024 7:25:00 AM,27.50,60.30,4/27/2024 7:03:00 AM,27.50,59.50
550,4/27/2024 8:14:00 AM,44.60,26.90,4/27/2024 8:27:00 AM,44.00,27.00,4/27/2024 8:25:00 AM,30.80,44.90,4/27/2024 8:03:00 AM,34.00,42.10
551,4/27/2024 9:14:00 AM,50.10,15.60,4/27/2024 9:27:00 AM,46.70,18.30,4/27/2024 9:25:00 AM,33.40,34.80,4/27/2024 9:03:00 AM,31.70,38.20
552,4/27/2024 10:14:00 AM,51.60,12.40,4/27/2024 10:27:00 AM,47.80,15.50,4/27/2024 10:25:00 AM,35.00,28.20,4/27/2024 10:03:00 AM,32.60,29.60
553,4/27/2024 11:14:00 AM,51.40,10.80,4/27/2024 11:27:00 AM,39.60,18.70,4/27/2024 11:25:00 AM,35.80,23.60,4/27/2024 11:03:00 AM,34.10,24.20
554,4/27/2024 12:14:00 PM,51.00,9.20,4/27/2024 12:27:00 PM,38.30,21.70,4/27/2024 12:25:00 PM,40.40,22.00,4/27/2024 12:03:00 PM,35.70,19.80
555,4/27/2024 1:14:00 PM,40.10,28.10,4/27/2024 1:27:00 PM,36.10,35.40,4/27/2024 1:25:00 PM,41.80,28.00,4/27/2024 1:03:00 PM,35.60,33.90
556,4/27/2024 2:14:00 PM,37.00,28.00,4/27/2024 2:27:00 PM,36.00,29.90,4/27/2024 2:25:00 PM,44.70,20.10,4/27/2024 2:03:00 PM,35.40,32.20
557,4/27/2024 3:14:00 PM,36.30,29.80,4/27/2024 3:27:00 PM,35.60,30.30,4/27/2024 3:25:00 PM,43.20,20.70,4/27/2024 3:03:00 PM,41.60,22.30
558,4/27/2024 4:14:00 PM,34.70,28.70,4/27/2024 4:27:00 PM,35.50,28.10,4/27/2024 4:25:00 PM,38.80,24.00,4/27/2024 4:03:00 PM,44.40,17.40
559,4/27/2024 5:14:00 PM,33.10,31.70,4/27/2024 5:27:00 PM,34.10,29.90,4/27/2024 5:25:00 PM,33.40,30.50,4/27/2024 5:03:00 PM,44.10,19.70
560,4/27/2024 6:14:00 PM,31.00,33.40,4/27/2024 6:27:00 PM,31.90,30.70,4/27/2024 6:25:00 PM,31.30,32.70,4/27/2024 6:03:00 PM,39.30,21.30
561,4/27/2024 7:14:00 PM,28.60,36.80,4/27/2024 7:27:00 PM,29.90,32.40,4/27/2024 7:25:00 PM,29.50,33.60,4/27/2024 7:03:00 PM,31.00,32.20
562,4/27/2024 8:14:00 PM,27.70,36.10,4/27/2024 8:27:00 PM,29.20,33.70,4/27/2024 8:25:00 PM,28.90,35.20,4/27/2024 8:03:00 PM,29.60,31.80
563,4/27/2024 9:14:00 PM,26.90,39.50,4/27/2024 9:27:00 PM,28.60,34.80,4/27/2024 9:25:00 PM,28.30,36.00,4/27/2024 9:03:00 PM,28.80,36.10
564,4/27/2024 10:14:00 PM,27.00,37.40,4/27/2024 10:27:00 PM,27.80,35.00,4/27/2024 10:25:00 PM,27.60,36.30,4/27/2024 10:03:00 PM,28.40,34.10
565,4/27/2024 11:14:00 PM,26.50,35.00,4/27/2024 11:27:00 PM,27.40,33.80,4/27/2024 11:25:00 PM,27.50,34.00,4/27/2024 11:03:00 PM,27.30,34.20
566,4/28/2024 12:14:00 AM,25.60,34.00,4/28/2024 12:27:00 AM,26.90,39.50,4/28/2024 12:25:00 AM,27.10,45.20,4/28/2024 12:03:00 AM,26.80,32.60
567,4/28/2024 1:14:00 AM,25.10,56.80,4/28/2024 1:27:00 AM,26.20,58.80,4/28/2024 1:25:00 AM,26.30,61.70,4/28/2024 1:03:00 AM,26.50,49.90
568,4/28/2024 2:14:00 AM,24.50,66.70,4/28/2024 2:27:00 AM,25.60,61.50,4/28/2024 2:25:00 AM,25.80,62.00,4/28/2024 2:03:00 AM,25.60,64.00
569,4/28/2024 3:14:00 AM,24.70,41.20,4/28/2024 3:27:00 AM,25.80,40.00,4/28/2024 3:25:00 AM,25.70,40.30,4/28/2024 3:03:00 AM,25.50,40.10
570,4/28/2024 4:14:00 AM,24.10,43.20,4/28/2024 4:27:00 AM,25.40,43.80,4/28/2024 4:25:00 AM,25.20,42.90,4/28/2024 4:03:00 AM,25.10,47.50
571,4/28/2024 5:14:00 AM,23.90,42.20,4/28/2024 5:27:00 AM,24.80,40.10,4/28/2024 5:25:00 AM,24.70,40.90,4/28/2024 5:03:00 AM,24.60,40.70
572,4/28/2024 6:14:00 AM,24.20,42.40,4/28/2024 6:27:00 AM,25.90,42.10,4/28/2024 6:25:00 AM,25.10,43.10,4/28/2024 6:03:00 AM,24.50,42.50
573,4/28/2024 7:14:00 AM,28.80,39.40,4/28/2024 7:27:00 AM,30.00,37.90,4/28/2024 7:25:00 AM,28.10,40.50,4/28/2024 7:03:00 AM,28.40,43.20
574,4/28/2024 8:14:00 AM,41.50,24.00,4/28/2024 8:27:00 AM,43.50,26.00,4/28/2024 8:25:00 AM,31.20,43.60,4/28/2024 8:03:00 AM,35.80,29.00
575,4/28/2024 9:14:00 AM,47.30,22.70,4/28/2024 9:27:00 AM,48.30,21.30,4/28/2024 9:25:00 AM,34.10,41.80,4/28/2024 9:03:00 AM,34.10,41.20
576,4/28/2024 10:14:00 AM,48.10,17.80,4/28/2024 10:27:00 AM,47.90,19.20,4/28/2024 10:25:00 AM,35.30,34.10,4/28/2024 10:03:00 AM,35.10,35.00
577,4/28/2024 11:14:00 AM,47.20,17.60,4/28/2024 11:27:00 AM,39.20,26.10,4/28/2024 11:25:00 AM,36.00,32.40,4/28/2024 11:03:00 AM,36.40,29.60
578,4/28/2024 12:14:00 PM,47.40,16.00,4/28/2024 12:27:00 PM,39.00,25.60,4/28/2024 12:25:00 PM,40.50,26.20,4/28/2024 12:03:00 PM,37.20,27.90
579,4/28/2024 1:14:00 PM,41.30,20.90,4/28/2024 1:27:00 PM,39.70,23.80,4/28/2024 1:25:00 PM,47.50,18.40,4/28/2024 1:03:00 PM,38.90,24.40
580,4/28/2024 2:14:00 PM,40.20,21.80,4/28/2024 2:27:00 PM,40.40,23.70,4/28/2024 2:25:00 PM,50.30,16.30,4/28/2024 2:03:00 PM,40.90,21.20
581,4/28/2024 3:14:00 PM,39.60,23.60,4/28/2024 3:27:00 PM,40.20,23.70,4/28/2024 3:25:00 PM,48.20,16.90,4/28/2024 3:03:00 PM,48.30,17.30
582,4/28/2024 4:14:00 PM,37.20,25.50,4/28/2024 4:27:00 PM,37.90,25.40,4/28/2024 4:25:00 PM,39.40,23.00,4/28/2024 4:03:00 PM,41.20,21.10
583,4/28/2024 5:14:00 PM,35.60,27.20,4/28/2024 5:27:00 PM,36.50,26.20,4/28/2024 5:25:00 PM,35.80,27.30,4/28/2024 5:03:00 PM,44.00,18.40
584,4/28/2024 6:14:00 PM,33.00,28.60,4/28/2024 6:27:00 PM,33.30,28.50,4/28/2024 6:25:00 PM,32.70,29.50,4/28/2024 6:03:00 PM,38.10,22.70
585,4/28/2024 7:14:00 PM,30.90,29.40,4/28/2024 7:27:00 PM,31.20,29.50,4/28/2024 7:25:00 PM,30.90,30.40,4/28/2024 7:03:00 PM,32.00,28.10
586,4/28/2024 8:14:00 PM,29.80,32.40,4/28/2024 8:27:00 PM,30.10,32.60,4/28/2024 8:25:00 PM,29.90,33.30,4/28/2024 8:03:00 PM,30.60,31.10
587,4/28/2024 9:14:00 PM,29.10,35.20,4/28/2024 9:27:00 PM,29.60,34.60,4/28/2024 9:25:00 PM,29.30,35.10,4/28/2024 9:03:00 PM,29.90,33.20
588,4/28/2024 10:14:00 PM,28.50,38.40,4/28/2024 10:27:00 PM,28.90,38.00,4/28/2024 10:25:00 PM,28.70,39.30,4/28/2024 10:03:00 PM,29.20,36.00
589,4/28/2024 11:14:00 PM,28.30,39.10,4/28/2024 11:27:00 PM,28.60,38.50,4/28/2024 11:25:00 PM,28.60,39.60,4/28/2024 11:03:00 PM,28.50,37.90
590,4/29/2024 12:14:00 AM,28.20,38.10,4/29/2024 12:27:00 AM,28.50,38.40,4/29/2024 12:25:00 AM,28.40,38.60,4/29/2024 12:03:00 AM,28.30,38.40
591,4/29/2024 1:14:00 AM,27.30,38.80,4/29/2024 1:27:00 AM,28.10,37.40,4/29/2024 1:25:00 AM,27.70,38.10,4/29/2024 1:03:00 AM,28.20,37.40
592,4/29/2024 2:14:00 AM,26.90,37.70,4/29/2024 2:27:00 AM,27.90,36.40,4/29/2024 2:25:00 AM,27.50,37.40,4/29/2024 2:03:00 AM,27.80,36.30
593,4/29/2024 3:14:00 AM,27.60,36.00,4/29/2024 3:27:00 AM,28.10,35.90,4/29/2024 3:25:00 AM,28.00,36.30,4/29/2024 3:03:00 AM,27.70,36.00
594,4/29/2024 4:14:00 AM,27.30,38.00,4/29/2024 4:27:00 AM,27.60,37.50,4/29/2024 4:25:00 AM,27.60,38.50,4/29/2024 4:03:00 AM,27.40,37.50
595,4/29/2024 5:14:00 AM,26.70,41.50,4/29/2024 5:27:00 AM,27.20,40.70,4/29/2024 5:25:00 AM,27.00,41.80,4/29/2024 5:03:00 AM,27.10,39.60
596,4/29/2024 6:14:00 AM,27.20,44.70,4/29/2024 6:27:00 AM,28.40,43.90,4/29/2024 6:25:00 AM,27.50,45.90,4/29/2024 6:03:00 AM,27.10,43.40
597,4/29/2024 7:14:00 AM,31.10,42.40,4/29/2024 7:27:00 AM,31.60,40.00,4/29/2024 7:25:00 AM,30.30,43.00,4/29/2024 7:03:00 AM,30.60,42.70
598,4/29/2024 8:14:00 AM,46.30,23.30,4/29/2024 8:27:00 AM,48.50,23.50,4/29/2024 8:25:00 AM,33.40,40.30,4/29/2024 8:03:00 AM,36.60,31.90
599,4/29/2024 9:14:00 AM,48.60,18.30,4/29/2024 9:27:00 AM,49.30,17.40,4/29/2024 9:25:00 AM,35.20,33.90,4/29/2024 9:03:00 AM,35.80,33.70
600,4/29/2024 10:14:00 AM,48.30,19.50,4/29/2024 10:27:00 AM,47.90,20.90,4/29/2024 10:25:00 AM,36.70,35.10,4/29/2024 10:03:00 AM,37.70,32.90
601,4/29/2024 11:14:00 AM,47.00,17.10,4/29/2024 11:27:00 AM,44.20,21.30,4/29/2024 11:25:00 AM,38.30,29.50,4/29/2024 11:03:00 AM,42.20,23.50
602,4/29/2024 12:14:00 PM,47.10,14.80,4/29/2024 12:27:00 PM,42.20,20.20,4/29/2024 12:25:00 PM,40.10,23.70,4/29/2024 12:03:00 PM,41.70,21.20
603,4/29/2024 1:14:00 PM,40.50,22.50,4/29/2024 1:27:00 PM,41.40,22.20,4/29/2024 1:25:00 PM,42.60,20.80,4/29/2024 1:03:00 PM,42.70,20.90
604,4/29/2024 2:14:00 PM,42.80,22.80,4/29/2024 2:27:00 PM,42.60,23.70,4/29/2024 2:25:00 PM,46.00,20.40,4/29/2024 2:03:00 PM,42.80,22.70
605,4/29/2024 3:14:00 PM,40.80,26.70,4/29/2024 3:27:00 PM,40.30,27.20,4/29/2024 3:25:00 PM,46.70,20.50,4/29/2024 3:03:00 PM,50.50,17.60
606,4/29/2024 4:14:00 PM,38.60,29.20,4/29/2024 4:27:00 PM,38.90,29.60,4/29/2024 4:25:00 PM,40.60,27.50,4/29/2024 4:03:00 PM,47.20,19.40
607,4/29/2024 5:14:00 PM,35.80,33.40,4/29/2024 5:27:00 PM,36.80,29.20,4/29/2024 5:25:00 PM,36.50,29.80,4/29/2024 5:03:00 PM,43.50,23.00
608,4/29/2024 6:14:00 PM,33.10,28.60,4/29/2024 6:27:00 PM,34.00,25.40,4/29/2024 6:25:00 PM,33.30,27.60,4/29/2024 6:03:00 PM,38.60,22.30
609,4/29/2024 7:14:00 PM,31.00,24.80,4/29/2024 7:27:00 PM,32.00,24.60,4/29/2024 7:25:00 PM,31.40,25.60,4/29/2024 7:03:00 PM,33.00,21.70
610,4/29/2024 8:14:00 PM,29.90,31.70,4/29/2024 8:27:00 PM,31.00,32.20,4/29/2024 8:25:00 PM,30.40,33.20,4/29/2024 8:03:00 PM,31.80,27.90
611,4/29/2024 9:14:00 PM,29.50,36.70,4/29/2024 9:27:00 PM,30.40,35.80,4/29/2024 9:25:00 PM,30.00,37.00,4/29/2024 9:03:00 PM,30.80,33.30
612,4/29/2024 10:14:00 PM,28.80,40.70,4/29/2024 10:27:00 PM,29.70,39.20,4/29/2024 10:25:00 PM,29.10,39.50,4/29/2024 10:03:00 PM,30.30,37.20
613,4/29/2024 11:14:00 PM,28.40,43.50,4/29/2024 11:27:00 PM,29.30,41.90,4/29/2024 11:25:00 PM,28.90,44.40,4/29/2024 11:03:00 PM,29.70,39.70
614,4/30/2024 12:14:00 AM,28.40,47.00,4/30/2024 12:27:00 AM,28.80,44.60,4/30/2024 12:25:00 AM,28.50,46.40,4/30/2024 12:03:00 AM,29.20,43.40
615,4/30/2024 1:14:00 AM,27.50,49.70,4/30/2024 1:27:00 AM,28.00,48.70,4/30/2024 1:25:00 AM,27.70,50.10,4/30/2024 1:03:00 AM,28.40,46.00
616,4/30/2024 2:14:00 AM,27.20,54.60,4/30/2024 2:27:00 AM,27.90,51.50,4/30/2024 2:25:00 AM,27.60,54.20,4/30/2024 2:03:00 AM,28.00,51.70
617,4/30/2024 3:14:00 AM,26.70,57.80,4/30/2024 3:27:00 AM,27.50,53.30,4/30/2024 3:25:00 AM,27.00,55.50,4/30/2024 3:03:00 AM,27.80,54.70
618,4/30/2024 4:14:00 AM,26.40,58.10,4/30/2024 4:27:00 AM,27.50,58.20,4/30/2024 4:25:00 AM,27.00,59.60,4/30/2024 4:03:00 AM,27.20,56.30
619,4/30/2024 5:14:00 AM,27.20,59.10,4/30/2024 5:27:00 AM,28.00,56.60,4/30/2024 5:25:00 AM,27.80,59.80,4/30/2024 5:03:00 AM,27.60,56.70
620,4/30/2024 6:14:00 AM,28.30,60.20,4/30/2024 6:27:00 AM,29.50,56.90,4/30/2024 6:25:00 AM,28.60,59.80,4/30/2024 6:03:00 AM,28.20,59.20
621,4/30/2024 7:14:00 AM,32.00,49.50,4/30/2024 7:27:00 AM,33.50,45.50,4/30/2024 7:25:00 AM,31.30,51.60,4/30/2024 7:03:00 AM,32.10,50.00
622,4/30/2024 8:14:00 AM,41.70,30.10,4/30/2024 8:27:00 AM,45.30,26.00,4/30/2024 8:25:00 AM,33.30,46.10,4/30/2024 8:03:00 AM,37.40,35.60
623,4/30/2024 9:14:00 AM,45.00,22.70,4/30/2024 9:27:00 AM,46.90,20.50,4/30/2024 9:25:00 AM,35.10,36.40,4/30/2024 9:03:00 AM,35.80,37.30
624,4/30/2024 10:14:00 AM,46.70,18.80,4/30/2024 10:27:00 AM,49.00,19.20,4/30/2024 10:25:00 AM,36.60,32.90,4/30/2024 10:03:00 AM,37.40,30.40
625,4/30/2024 11:14:00 AM,48.00,17.00,4/30/2024 11:27:00 AM,42.50,22.80,4/30/2024 11:25:00 AM,37.40,29.80,4/30/2024 11:03:00 AM,38.60,27.60
626,4/30/2024 12:14:00 PM,48.90,16.50,4/30/2024 12:27:00 PM,40.80,25.80,4/30/2024 12:25:00 PM,40.70,26.80,4/30/2024 12:03:00 PM,39.60,26.10
627,4/30/2024 1:14:00 PM,42.00,23.10,4/30/2024 1:27:00 PM,41.30,28.60,4/30/2024 1:25:00 PM,47.70,21.70,4/30/2024 1:03:00 PM,40.80,25.20
628,4/30/2024 2:14:00 PM,41.00,31.10,4/30/2024 2:27:00 PM,39.30,34.60,4/30/2024 2:25:00 PM,46.70,24.50,4/30/2024 2:03:00 PM,40.90,32.10
629,4/30/2024 3:14:00 PM,38.90,36.00,4/30/2024 3:27:00 PM,37.90,37.90,4/30/2024 3:25:00 PM,46.70,24.80,4/30/2024 3:03:00 PM,46.20,25.10
630,4/30/2024 4:14:00 PM,36.60,39.10,4/30/2024 4:27:00 PM,36.50,40.40,4/30/2024 4:25:00 PM,41.10,31.20,4/30/2024 4:03:00 PM,46.10,25.40
631,4/30/2024 5:14:00 PM,34.60,43.10,4/30/2024 5:27:00 PM,35.10,42.70,4/30/2024 5:25:00 PM,34.90,43.30,4/30/2024 5:03:00 PM,44.20,27.40
632,4/30/2024 6:14:00 PM,32.50,47.60,4/30/2024 6:27:00 PM,33.00,46.40,4/30/2024 6:25:00 PM,32.70,48.10,4/30/2024 6:03:00 PM,38.20,35.70
633,4/30/2024 7:14:00 PM,30.50,52.30,4/30/2024 7:27:00 PM,31.40,50.60,4/30/2024 7:25:00 PM,31.10,49.90,4/30/2024 7:03:00 PM,32.80,46.70
634,4/30/2024 8:14:00 PM,29.90,50.10,4/30/2024 8:27:00 PM,30.80,46.40,4/30/2024 8:25:00 PM,30.50,47.40,4/30/2024 8:03:00 PM,31.90,45.80
635,4/30/2024 9:14:00 PM,29.60,44.00,4/30/2024 9:27:00 PM,30.50,41.90,4/30/2024 9:25:00 PM,30.20,43.20,4/30/2024 9:03:00 PM,31.40,41.20
636,4/30/2024 10:14:00 PM,29.20,45.30,4/30/2024 10:27:00 PM,30.40,43.20,4/30/2024 10:25:00 PM,29.90,44.30,4/30/2024 10:03:00 PM,31.10,41.10
637,4/30/2024 11:14:00 PM,28.70,45.80,4/30/2024 11:27:00 PM,29.90,43.50,4/30/2024 11:25:00 PM,29.50,44.60,4/30/2024 11:03:00 PM,30.70,41.00
638,5/1/2024 12:14:00 AM,29.00,46.80,5/1/2024 12:27:00 AM,29.30,47.30,5/1/2024 12:25:00 AM,29.30,47.10,5/1/2024 12:03:00 AM,29.80,43.40
639,5/1/2024 1:14:00 AM,28.50,54.30,5/1/2024 1:27:00 AM,29.00,52.70,5/1/2024 1:25:00 AM,29.00,53.50,5/1/2024 1:03:00 AM,29.40,50.30
640,5/1/2024 2:14:00 AM,28.20,59.90,5/1/2024 2:27:00 AM,28.80,57.60,5/1/2024 2:25:00 AM,28.80,58.90,5/1/2024 2:03:00 AM,28.90,55.90
641,5/1/2024 3:14:00 AM,27.90,61.80,5/1/2024 3:27:00 AM,28.20,57.30,5/1/2024 3:25:00 AM,28.40,58.60,5/1/2024 3:03:00 AM,28.60,57.60
642,5/1/2024 4:14:00 AM,27.30,61.60,5/1/2024 4:27:00 AM,27.80,60.20,5/1/2024 4:25:00 AM,28.00,60.00,5/1/2024 4:03:00 AM,28.10,59.00
643,5/1/2024 5:14:00 AM,27.60,58.50,5/1/2024 5:27:00 AM,28.00,57.10,5/1/2024 5:25:00 AM,28.40,56.00,5/1/2024 5:03:00 AM,28.10,57.90
644,5/1/2024 6:14:00 AM,28.30,52.90,5/1/2024 6:27:00 AM,29.70,48.70,5/1/2024 6:25:00 AM,29.00,49.20,5/1/2024 6:03:00 AM,28.20,56.00
645,5/1/2024 7:14:00 AM,32.60,38.80,5/1/2024 7:27:00 AM,33.90,38.70,5/1/2024 7:25:00 AM,32.10,42.30,5/1/2024 7:03:00 AM,32.80,38.90
646,5/1/2024 8:14:00 AM,42.90,17.80,5/1/2024 8:27:00 AM,47.30,18.60,5/1/2024 8:25:00 AM,35.20,26.40,5/1/2024 8:03:00 AM,38.80,24.20
647,5/1/2024 9:14:00 AM,46.00,14.10,5/1/2024 9:27:00 AM,49.10,13.70,5/1/2024 9:25:00 AM,37.00,23.50,5/1/2024 9:03:00 AM,37.40,22.00
648,5/1/2024 10:14:00 AM,47.40,13.70,5/1/2024 10:27:00 AM,49.60,14.70,5/1/2024 10:25:00 AM,38.00,23.20,5/1/2024 10:03:00 AM,38.90,21.00
649,5/1/2024 11:14:00 AM,48.20,15.00,5/1/2024 11:27:00 AM,43.00,20.20,5/1/2024 11:25:00 AM,38.70,25.30,5/1/2024 11:03:00 AM,40.30,22.50
650,5/1/2024 12:14:00 PM,47.70,15.90,5/1/2024 12:27:00 PM,42.80,22.00,5/1/2024 12:25:00 PM,41.80,22.60,5/1/2024 12:03:00 PM,42.20,22.10
651,5/1/2024 1:14:00 PM,40.40,31.70,5/1/2024 1:27:00 PM,36.70,39.80,5/1/2024 1:25:00 PM,39.10,37.10,5/1/2024 1:03:00 PM,36.30,42.10
652,5/1/2024 2:14:00 PM,37.60,38.80,5/1/2024 2:27:00 PM,35.40,43.40,5/1/2024 2:25:00 PM,42.30,31.20,5/1/2024 2:03:00 PM,36.30,42.10
653,5/1/2024 3:14:00 PM,37.00,41.70,5/1/2024 3:27:00 PM,35.20,46.50,5/1/2024 3:25:00 PM,43.20,31.20,5/1/2024 3:03:00 PM,43.40,30.50
654,5/1/2024 4:14:00 PM,34.80,41.70,5/1/2024 4:27:00 PM,35.00,41.20,5/1/2024 4:25:00 PM,38.80,33.20,5/1/2024 4:03:00 PM,42.80,29.40
655,5/1/2024 5:14:00 PM,34.00,42.60,5/1/2024 5:27:00 PM,34.80,41.70,5/1/2024 5:25:00 PM,34.90,40.10,5/1/2024 5:03:00 PM,43.80,27.20
656,5/1/2024 6:14:00 PM,32.30,45.00,5/1/2024 6:27:00 PM,33.10,43.90,5/1/2024 6:25:00 PM,32.90,44.10,5/1/2024 6:03:00 PM,37.90,34.90
657,5/1/2024 7:14:00 PM,31.00,46.50,5/1/2024 7:27:00 PM,32.20,44.20,5/1/2024 7:25:00 PM,31.90,44.50,5/1/2024 7:03:00 PM,33.40,40.30
658,5/1/2024 8:14:00 PM,30.70,45.90,5/1/2024 8:27:00 PM,31.90,43.50,5/1/2024 8:25:00 PM,31.50,44.30,5/1/2024 8:03:00 PM,32.70,41.40
659,5/1/2024 9:14:00 PM,30.60,45.30,5/1/2024 9:27:00 PM,31.70,43.50,5/1/2024 9:25:00 PM,31.30,44.20,5/1/2024 9:03:00 PM,32.60,40.60
660,5/1/2024 10:14:00 PM,30.40,47.30,5/1/2024 10:27:00 PM,31.20,46.20,5/1/2024 10:25:00 PM,30.90,46.90,5/1/2024 10:03:00 PM,32.40,42.60
661,5/1/2024 11:14:00 PM,30.20,48.90,5/1/2024 11:27:00 PM,30.50,48.40,5/1/2024 11:25:00 PM,30.60,48.00,5/1/2024 11:03:00 PM,31.50,45.40
662,5/2/2024 12:14:00 AM,29.80,50.60,5/2/2024 12:27:00 AM,30.10,50.60,5/2/2024 12:25:00 AM,30.30,50.80,5/2/2024 12:03:00 AM,30.90,47.70
